customer_id,Age,Age_score,balance,Balance-Score,day_since_last_contact,pday-Score,Campaign,Campaign_Score,Total_Score,Risk Category
406,39,25,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
407,36,25,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
408,48,35,"  $1,927.00  ",25,-1,0,3,20,80,Low Risk
409,35,25,  $284.00  ,10,-1,0,1,30,65,Medium Risk
410,36,25,"  $1,660.00  ",25,-1,0,1,30,80,Low Risk
411,41,35,  $406.00  ,10,-1,0,1,30,75,Low Risk
412,45,35,  $230.00  ,10,-1,0,1,30,75,Low Risk
413,47,35,  $-25.00  ,0,-1,0,1,30,65,Medium Risk
414,34,25,  $182.00  ,10,-1,0,2,20,55,Medium Risk
415,57,35,"  $1,169.00  ",25,-1,0,2,20,80,Low Risk
416,59,35,  $67.00  ,10,-1,0,1,30,75,Low Risk
417,57,35,  $77.00  ,10,-1,0,1,30,75,Low Risk
418,40,25,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
419,38,25,  $55.00  ,10,-1,0,1,30,65,Medium Risk
420,48,35,  $72.00  ,10,-1,0,1,30,75,Low Risk
421,46,35,  $163.00  ,10,-1,0,3,20,65,Medium Risk
422,43,35,  $151.00  ,10,-1,0,1,30,75,Low Risk
423,34,25,  $113.00  ,10,-1,0,1,30,65,Medium Risk
424,60,35,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
425,26,25,  $9.00  ,10,-1,0,3,20,55,Medium Risk
426,52,35,  $375.00  ,10,-1,0,2,20,65,Medium Risk
427,28,25,"  $1,142.00  ",25,-1,0,1,30,80,Low Risk
428,58,35,"  $2,102.00  ",35,-1,0,1,30,100,Low Risk
429,33,25,"  $4,325.00  ",35,-1,0,1,30,90,Low Risk
430,38,25,  $217.00  ,10,-1,0,1,30,65,Medium Risk
431,34,25,  $131.00  ,10,-1,0,1,30,65,Medium Risk
432,56,35,"  $1,680.00  ",25,-1,0,1,30,90,Low Risk
433,55,35,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
434,41,35,  $46.00  ,10,-1,0,1,30,75,Low Risk
435,50,35,  $320.00  ,10,-1,0,2,20,65,Medium Risk
436,49,35,  $183.00  ,10,-1,0,1,30,75,Low Risk
437,41,35,  $39.00  ,10,-1,0,1,30,75,Low Risk
438,52,35,  $560.00  ,25,-1,0,1,30,90,Low Risk
439,44,35,  $469.00  ,10,-1,0,1,30,75,Low Risk
440,44,35,  $530.00  ,25,-1,0,1,30,90,Low Risk
441,31,25,  $61.00  ,10,-1,0,1,30,65,Medium Risk
442,34,25,  $242.00  ,10,-1,0,1,30,65,Medium Risk
443,54,35,  $139.00  ,10,-1,0,2,20,65,Medium Risk
444,32,25,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
445,61,20,  $367.00  ,10,-1,0,1,30,60,Medium Risk
446,45,35,  $228.00  ,10,-1,0,1,30,75,Low Risk
447,53,35,"  $45,248.00  ",35,-1,0,1,30,100,Low Risk
448,46,35,  $-84.00  ,0,-1,0,1,30,65,Medium Risk
449,33,25,  $310.00  ,10,-1,0,1,30,65,Medium Risk
450,47,35,  $132.00  ,10,-1,0,1,30,75,Low Risk
451,42,35,  $797.00  ,25,-1,0,1,30,90,Low Risk
452,52,35,  $71.00  ,10,-1,0,1,30,75,Low Risk
453,34,25,  $2.00  ,10,-1,0,1,30,65,Medium Risk
454,53,35,  $231.00  ,10,-1,0,2,20,65,Medium Risk
455,29,25,  $270.00  ,10,-1,0,1,30,65,Medium Risk
456,41,35,  $274.00  ,10,-1,0,1,30,75,Low Risk
457,53,35,  $-109.00  ,0,-1,0,1,30,65,Medium Risk
458,41,35,  $1.00  ,10,-1,0,1,30,75,Low Risk
459,46,35,  $-60.00  ,0,-1,0,1,30,65,Medium Risk
460,35,25,  $89.00  ,10,-1,0,2,20,55,Medium Risk
461,40,25,  $-11.00  ,0,-1,0,1,30,55,Medium Risk
462,43,35,  $-    ,#VALUE!,-1,0,2,20,#VALUE!,
463,39,25,  $-509.00  ,0,-1,0,1,30,55,Medium Risk
464,60,35,  $408.00  ,10,-1,0,1,30,75,Low Risk
465,38,25,  $58.00  ,10,-1,0,1,30,65,Medium Risk
466,46,35,"  $1,640.00  ",25,-1,0,4,10,70,Medium Risk
467,56,35,  $20.00  ,10,-1,0,1,30,75,Low Risk
468,47,35,  $71.00  ,10,-1,0,1,30,75,Low Risk
469,55,35,  $52.00  ,10,-1,0,1,30,75,Low Risk
470,46,35,  $292.00  ,10,-1,0,1,30,75,Low Risk
471,31,25,  $424.00  ,10,-1,0,1,30,65,Medium Risk
472,48,35,  $109.00  ,10,-1,0,3,20,65,Medium Risk
473,44,35,"  $1,044.00  ",25,-1,0,1,30,90,Low Risk
474,49,35,  $983.00  ,25,-1,0,1,30,90,Low Risk
475,30,25,  $869.00  ,25,-1,0,1,30,80,Low Risk
476,29,25,  $668.00  ,25,-1,0,2,20,70,Medium Risk
477,44,35,  $964.00  ,25,-1,0,1,30,90,Low Risk
478,31,25,  $301.00  ,10,-1,0,1,30,65,Medium Risk
479,37,25,  $140.00  ,10,-1,0,1,30,65,Medium Risk
480,31,25,"  $1,877.00  ",25,-1,0,1,30,80,Low Risk
481,35,25,"  $1,127.00  ",25,-1,0,1,30,80,Low Risk
482,38,25,  $871.00  ,25,-1,0,1,30,80,Low Risk
483,42,35,  $767.00  ,25,-1,0,1,30,90,Low Risk
484,40,25,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
485,55,35,  $209.00  ,10,-1,0,2,20,65,Medium Risk
486,37,25,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
487,37,25,  $110.00  ,10,-1,0,1,30,65,Medium Risk
488,35,25,  $-76.00  ,0,-1,0,1,30,55,Medium Risk
489,52,35,  $178.00  ,10,-1,0,1,30,75,Low Risk
490,45,35,  $-66.00  ,0,-1,0,1,30,65,Medium Risk
491,31,25,  $-    ,#VALUE!,-1,0,2,20,#VALUE!,
492,41,35,  $1.00  ,10,-1,0,1,30,75,Low Risk
493,48,35,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
494,45,35,"  $5,345.00  ",35,-1,0,1,30,100,Low Risk
495,46,35,  $-209.00  ,0,-1,0,2,20,55,Medium Risk
496,30,25,  $-    ,#VALUE!,-1,0,2,20,#VALUE!,
497,40,25,  $42.00  ,10,-1,0,2,20,55,Medium Risk
498,34,25,  $41.00  ,10,-1,0,1,30,65,Medium Risk
499,37,25,  $-99.00  ,0,-1,0,2,20,45,Medium Risk
500,34,25,  $17.00  ,10,-1,0,1,30,65,Medium Risk
501,29,25,  $276.00  ,10,-1,0,2,20,55,Medium Risk
502,36,25,  $-170.00  ,0,-1,0,1,30,55,Medium Risk
503,49,35,  $230.00  ,10,-1,0,1,30,75,Low Risk
504,38,25,  $9.00  ,10,-1,0,1,30,65,Medium Risk
505,42,35,  $946.00  ,25,-1,0,1,30,90,Low Risk
506,54,35,"  $1,297.00  ",25,-1,0,2,20,80,Low Risk
507,40,25,  $-331.00  ,0,-1,0,1,30,55,Medium Risk
508,41,35,  $44.00  ,10,-1,0,1,30,75,Low Risk
509,53,35,  $15.00  ,10,-1,0,1,30,75,Low Risk
510,48,35,  $712.00  ,25,-1,0,1,30,90,Low Risk
511,49,35,"  $5,435.00  ",35,-1,0,1,30,100,Low Risk
512,55,35,  $507.00  ,25,-1,0,1,30,90,Low Risk
513,40,25,  $387.00  ,10,-1,0,1,30,65,Medium Risk
514,28,25,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
515,30,25,"  $1,716.00  ",25,-1,0,1,30,80,Low Risk
516,29,25,  $167.00  ,10,-1,0,3,20,55,Medium Risk
517,47,35,  $40.00  ,10,-1,0,2,20,65,Medium Risk
518,36,25,  $148.00  ,10,-1,0,1,30,65,Medium Risk
519,51,35,  $17.00  ,10,-1,0,1,30,75,Low Risk
520,54,35,"  $1,011.00  ",25,-1,0,1,30,90,Low Risk
521,38,25,"  $1,527.00  ",25,-1,0,1,30,80,Low Risk
522,57,35,  $744.00  ,25,-1,0,1,30,90,Low Risk
523,42,35,  $484.00  ,10,-1,0,1,30,75,Low Risk
524,32,25,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
525,30,25,  $136.00  ,10,-1,0,2,20,55,Medium Risk
526,46,35,"  $1,335.00  ",25,-1,0,2,20,80,Low Risk
527,29,25,  $517.00  ,25,-1,0,2,20,70,Medium Risk
528,48,35,  $459.00  ,10,-1,0,1,30,75,Low Risk
529,59,35,  $549.00  ,25,-1,0,1,30,90,Low Risk
530,31,25,  $83.00  ,10,-1,0,1,30,65,Medium Risk
531,32,25,  $213.00  ,10,-1,0,1,30,65,Medium Risk
532,44,35,  $203.00  ,10,-1,0,3,20,65,Medium Risk
533,40,25,  $518.00  ,25,-1,0,1,30,80,Low Risk
534,38,25,"  $3,877.00  ",35,-1,0,1,30,90,Low Risk
535,31,25,"  $1,236.00  ",25,-1,0,1,30,80,Low Risk
536,46,35,  $756.00  ,25,-1,0,2,20,80,Low Risk
537,43,35,  $157.00  ,10,-1,0,1,30,75,Low Risk
538,37,25,  $-66.00  ,0,-1,0,2,20,45,Medium Risk
539,34,25,  $245.00  ,10,-1,0,1,30,65,Medium Risk
540,39,25,  $-144.00  ,0,-1,0,2,20,45,Medium Risk
541,37,25,  $71.00  ,10,-1,0,1,30,65,Medium Risk
542,30,25,  $505.00  ,25,-1,0,1,30,80,Low Risk
543,37,25,  $249.00  ,10,-1,0,1,30,65,Medium Risk
544,56,35,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
545,56,35,  $11.00  ,10,-1,0,1,30,75,Low Risk
546,29,25,  $639.00  ,25,-1,0,1,30,80,Low Risk
547,39,25,  $124.00  ,10,-1,0,1,30,65,Medium Risk
548,40,25,  $82.00  ,10,-1,0,1,30,65,Medium Risk
549,36,25,  $107.00  ,10,-1,0,1,30,65,Medium Risk
550,36,25,  $473.00  ,10,-1,0,1,30,65,Medium Risk
551,37,25,  $372.00  ,10,-1,0,2,20,55,Medium Risk
552,44,35,  $46.00  ,10,-1,0,2,20,65,Medium Risk
553,35,25,  $34.00  ,10,-1,0,1,30,65,Medium Risk
554,35,25,  $935.00  ,25,-1,0,1,30,80,Low Risk
555,40,25,  $-10.00  ,0,-1,0,1,30,55,Medium Risk
556,47,35,  $-106.00  ,0,-1,0,2,20,55,Medium Risk
557,31,25,  $471.00  ,10,-1,0,2,20,55,Medium Risk
558,49,35,  $778.00  ,25,-1,0,2,20,80,Low Risk
559,56,35,  $170.00  ,10,-1,0,2,20,65,Medium Risk
560,57,35,  $315.00  ,10,-1,0,2,20,65,Medium Risk
561,30,25,"  $3,165.00  ",35,-1,0,1,30,90,Low Risk
562,36,25,  $131.00  ,10,-1,0,1,30,65,Medium Risk
563,45,35,  $204.00  ,10,-1,0,2,20,65,Medium Risk
564,57,35,  $83.00  ,10,-1,0,2,20,65,Medium Risk
565,47,35,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
566,24,10,"  $5,431.00  ",35,-1,0,1,30,75,Low Risk
567,29,25,"  $1,759.00  ",25,-1,0,1,30,80,Low Risk
568,57,35,  $-125.00  ,0,-1,0,1,30,65,Medium Risk
569,46,35,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
570,45,35,"  $5,090.00  ",35,-1,0,3,20,90,Low Risk
571,31,25,  $573.00  ,25,-1,0,1,30,80,Low Risk
572,33,25,"  $1,602.00  ",25,-1,0,1,30,80,Low Risk
573,31,25,  $-137.00  ,0,-1,0,1,30,55,Medium Risk
574,43,35,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
575,37,25,  $193.00  ,10,-1,0,1,30,65,Medium Risk
576,43,35,  $195.00  ,10,-1,0,1,30,75,Low Risk
577,30,25,  $288.00  ,10,-1,0,1,30,65,Medium Risk
578,40,25,  $19.00  ,10,-1,0,2,20,55,Medium Risk
579,58,35,  $25.00  ,10,-1,0,3,20,65,Medium Risk
580,44,35,  $216.00  ,10,-1,0,2,20,65,Medium Risk
581,33,25,  $190.00  ,10,-1,0,2,20,55,Medium Risk
582,35,25,  $99.00  ,10,-1,0,2,20,55,Medium Risk
583,39,25,"  $2,298.00  ",35,-1,0,2,20,80,Low Risk
584,47,35,  $17.00  ,10,-1,0,2,20,65,Medium Risk
585,51,35,  $-    ,#VALUE!,-1,0,4,10,#VALUE!,
586,33,25,  $-    ,#VALUE!,-1,0,2,20,#VALUE!,
587,33,25,  $840.00  ,25,-1,0,2,20,70,Medium Risk
588,34,25,  $358.00  ,10,-1,0,3,20,55,Medium Risk
589,39,25,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
590,36,25,  $-325.00  ,0,-1,0,2,20,45,Medium Risk
591,31,25,  $-15.00  ,0,-1,0,3,20,45,Medium Risk
592,37,25,  $581.00  ,25,-1,0,1,30,80,Low Risk
593,40,25,"  $4,070.00  ",35,-1,0,2,20,80,Low Risk
594,49,35,  $74.00  ,10,-1,0,1,30,75,Low Risk
595,35,25,  $141.00  ,10,-1,0,2,20,55,Medium Risk
596,36,25,  $89.00  ,10,-1,0,2,20,55,Medium Risk
597,51,35,  $-    ,#VALUE!,-1,0,3,20,#VALUE!,
598,55,35,  $450.00  ,10,-1,0,2,20,65,Medium Risk
599,56,35,  $310.00  ,10,-1,0,1,30,75,Low Risk
600,34,25,  $-    ,#VALUE!,-1,0,5,10,#VALUE!,
601,40,25,  $384.00  ,10,-1,0,3,20,55,Medium Risk
602,40,25,  $395.00  ,10,-1,0,2,20,55,Medium Risk
603,41,35,  $-118.00  ,0,-1,0,2,20,55,Medium Risk
604,42,35,  $5.00  ,10,-1,0,2,20,65,Medium Risk
605,53,35,  $50.00  ,10,-1,0,1,30,75,Low Risk
606,37,25,  $285.00  ,10,-1,0,1,30,65,Medium Risk
607,39,25,  $15.00  ,10,-1,0,2,20,55,Medium Risk
608,42,35,  $653.00  ,25,-1,0,1,30,90,Low Risk
609,44,35,  $918.00  ,25,-1,0,1,30,90,Low Risk
610,35,25,  $243.00  ,10,-1,0,1,30,65,Medium Risk
611,38,25,  $405.00  ,10,-1,0,1,30,65,Medium Risk
612,44,35,"  $1,328.00  ",25,-1,0,1,30,90,Low Risk
613,54,35,  $255.00  ,10,-1,0,1,30,75,Low Risk
614,43,35,"  $3,397.00  ",35,-1,0,1,30,100,Low Risk
615,30,25,"  $2,106.00  ",35,-1,0,1,30,90,Low Risk
616,58,35,"  $2,877.00  ",35,-1,0,1,30,100,Low Risk
617,32,25,  $60.00  ,10,-1,0,1,30,65,Medium Risk
618,52,35,"  $2,226.00  ",35,-1,0,1,30,100,Low Risk
619,45,35,"  $2,880.00  ",35,-1,0,2,20,90,Low Risk
620,28,25,  $-5.00  ,0,-1,0,2,20,45,Medium Risk
621,35,25,  $147.00  ,10,-1,0,3,20,55,Medium Risk
622,29,25,  $7.00  ,10,-1,0,1,30,65,Medium Risk
623,36,25,  $109.00  ,10,-1,0,2,20,55,Medium Risk
624,48,35,  $-119.00  ,0,-1,0,1,30,65,Medium Risk
625,49,35,  $484.00  ,10,-1,0,1,30,75,Low Risk
626,36,25,"  $1,852.00  ",25,-1,0,3,20,70,Medium Risk
627,31,25,  $533.00  ,25,-1,0,1,30,80,Low Risk
628,55,35,  $21.00  ,10,-1,0,2,20,65,Medium Risk
629,31,25,"  $2,434.00  ",35,-1,0,4,10,70,Medium Risk
630,39,25,  $90.00  ,10,-1,0,2,20,55,Medium Risk
631,53,35,"  $4,246.00  ",35,-1,0,2,20,90,Low Risk
632,47,35,  $395.00  ,10,-1,0,3,20,65,Medium Risk
633,60,35,  $15.00  ,10,-1,0,1,30,75,Low Risk
634,42,35,  $85.00  ,10,-1,0,3,20,65,Medium Risk
635,42,35,  $-184.00  ,0,-1,0,2,20,55,Medium Risk
636,39,25,  $660.00  ,25,-1,0,2,20,70,Medium Risk
637,44,35,  $-183.00  ,0,-1,0,1,30,65,Medium Risk
638,31,25,"  $1,144.00  ",25,-1,0,1,30,80,Low Risk
639,39,25,  $1.00  ,10,-1,0,4,10,45,Medium Risk
640,40,25,  $69.00  ,10,-1,0,2,20,55,Medium Risk
641,51,35,  $220.00  ,10,-1,0,2,20,65,Medium Risk
642,49,35,  $332.00  ,10,-1,0,2,20,65,Medium Risk
643,40,25,  $240.00  ,10,-1,0,1,30,65,Medium Risk
644,47,35,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
645,48,35,  $-    ,#VALUE!,-1,0,2,20,#VALUE!,
646,37,25,  $898.00  ,25,-1,0,2,20,70,Medium Risk
647,33,25,  $123.00  ,10,-1,0,2,20,55,Medium Risk
648,40,25,  $252.00  ,10,-1,0,3,20,55,Medium Risk
649,34,25,  $65.00  ,10,-1,0,2,20,55,Medium Risk
650,59,35,  $-366.00  ,0,-1,0,3,20,55,Medium Risk
651,35,25,  $209.00  ,10,-1,0,2,20,55,Medium Risk
652,35,25,  $221.00  ,10,-1,0,2,20,55,Medium Risk
653,30,25,  $4.00  ,10,-1,0,3,20,55,Medium Risk
654,40,25,  $104.00  ,10,-1,0,1,30,65,Medium Risk
655,31,25,  $312.00  ,10,-1,0,1,30,65,Medium Risk
656,55,35,  $-349.00  ,0,-1,0,1,30,65,Medium Risk
657,35,25,  $4.00  ,10,-1,0,2,20,55,Medium Risk
658,54,35,  $-322.00  ,0,-1,0,1,30,65,Medium Risk
659,34,25,  $-150.00  ,0,-1,0,1,30,55,Medium Risk
660,32,25,"  $1,349.00  ",25,-1,0,1,30,80,Low Risk
661,56,35,  $281.00  ,10,-1,0,1,30,75,Low Risk
662,32,25,"  $1,259.00  ",25,-1,0,1,30,80,Low Risk
663,42,35,  $101.00  ,10,-1,0,1,30,75,Low Risk
664,33,25,  $848.00  ,25,-1,0,2,20,70,Medium Risk
665,52,35,  $89.00  ,10,-1,0,2,20,65,Medium Risk
666,52,35,  $140.00  ,10,-1,0,3,20,65,Medium Risk
667,37,25,  $148.00  ,10,-1,0,2,20,55,Medium Risk
668,52,35,  $200.00  ,10,-1,0,2,20,65,Medium Risk
669,33,25,  $46.00  ,10,-1,0,4,10,45,Medium Risk
670,30,25,  $201.00  ,10,-1,0,2,20,55,Medium Risk
671,44,35,  $530.00  ,25,-1,0,3,20,80,Low Risk
672,35,25,  $-    ,#VALUE!,-1,0,2,20,#VALUE!,
673,37,25,  $1.00  ,10,-1,0,3,20,55,Medium Risk
674,55,35,  $43.00  ,10,-1,0,2,20,65,Medium Risk
675,55,35,  $-173.00  ,0,-1,0,2,20,55,Medium Risk
676,42,35,  $389.00  ,10,-1,0,1,30,75,Low Risk
677,35,25,  $215.00  ,10,-1,0,3,20,55,Medium Risk
678,33,25,  $-131.00  ,0,-1,0,2,20,45,Medium Risk
679,56,35,  $783.00  ,25,-1,0,1,30,90,Low Risk
680,37,25,  $-    ,#VALUE!,-1,0,3,20,#VALUE!,
681,37,25,  $80.00  ,10,-1,0,2,20,55,Medium Risk
682,42,35,  $105.00  ,10,-1,0,2,20,65,Medium Risk
683,36,25,  $182.00  ,10,-1,0,1,30,65,Medium Risk
684,29,25,  $82.00  ,10,-1,0,1,30,65,Medium Risk
685,57,35,  $-    ,#VALUE!,-1,0,3,20,#VALUE!,
686,53,35,  $510.00  ,25,-1,0,2,20,80,Low Risk
687,54,35,  $242.00  ,10,-1,0,2,20,65,Medium Risk
688,38,25,  $244.00  ,10,-1,0,2,20,55,Medium Risk
689,43,35,  $92.00  ,10,-1,0,2,20,65,Medium Risk
690,41,35,  $-    ,#VALUE!,-1,0,2,20,#VALUE!,
691,57,35,  $948.00  ,25,-1,0,2,20,80,Low Risk
692,47,35,  $23.00  ,10,-1,0,2,20,65,Medium Risk
693,45,35,  $710.00  ,25,-1,0,3,20,80,Low Risk
694,43,35,"  $1,205.00  ",25,-1,0,2,20,80,Low Risk
695,43,35,  $368.00  ,10,-1,0,2,20,65,Medium Risk
696,38,25,"  $1,631.00  ",25,-1,0,2,20,70,Medium Risk
697,47,35,  $6.00  ,10,-1,0,3,20,65,Medium Risk
698,56,35,  $26.00  ,10,-1,0,2,20,65,Medium Risk
699,38,25,  $-48.00  ,0,-1,0,2,20,45,Medium Risk
700,37,25,"  $2,142.00  ",35,-1,0,3,20,80,Low Risk
701,40,25,  $77.00  ,10,-1,0,2,20,55,Medium Risk
702,31,25,  $401.00  ,10,-1,0,2,20,55,Medium Risk
703,31,25,  $21.00  ,10,-1,0,3,20,55,Medium Risk
704,41,35,  $-    ,#VALUE!,-1,0,2,20,#VALUE!,
705,33,25,  $-497.00  ,0,-1,0,2,20,45,Medium Risk
706,37,25,  $369.00  ,10,-1,0,2,20,55,Medium Risk
707,41,35,  $78.00  ,10,-1,0,6,10,55,Medium Risk
708,30,25,  $226.00  ,10,-1,0,3,20,55,Medium Risk
709,29,25,  $503.00  ,25,-1,0,2,20,70,Medium Risk
710,30,25,  $372.00  ,10,-1,0,2,20,55,Medium Risk
711,33,25,  $-    ,#VALUE!,-1,0,2,20,#VALUE!,
712,53,35,  $-    ,#VALUE!,-1,0,2,20,#VALUE!,
713,54,35,  $125.00  ,10,-1,0,3,20,65,Medium Risk
714,38,25,  $4.00  ,10,-1,0,3,20,55,Medium Risk
715,37,25,  $419.00  ,10,-1,0,3,20,55,Medium Risk
716,36,25,  $322.00  ,10,-1,0,4,10,45,Medium Risk
717,40,25,  $303.00  ,10,-1,0,2,20,55,Medium Risk
718,44,35,  $607.00  ,25,-1,0,2,20,80,Low Risk
719,55,35,  $579.00  ,25,-1,0,2,20,80,Low Risk
720,39,25,"  $3,047.00  ",35,-1,0,2,20,80,Low Risk
721,37,25,  $83.00  ,10,-1,0,3,20,55,Medium Risk
722,28,25,  $68.00  ,10,-1,0,5,10,45,Medium Risk
723,38,25,  $58.00  ,10,-1,0,3,20,55,Medium Risk
724,37,25,  $251.00  ,10,-1,0,2,20,55,Medium Risk
725,35,25,  $688.00  ,25,-1,0,2,20,70,Medium Risk
726,33,25,  $364.00  ,10,-1,0,2,20,55,Medium Risk
727,49,35,  $55.00  ,10,-1,0,5,10,55,Medium Risk
728,26,25,  $101.00  ,10,-1,0,3,20,55,Medium Risk
729,41,35,  $105.00  ,10,-1,0,2,20,65,Medium Risk
730,40,25,  $325.00  ,10,-1,0,2,20,55,Medium Risk
731,29,25,  $198.00  ,10,-1,0,2,20,55,Medium Risk
732,48,35,  $209.00  ,10,-1,0,2,20,65,Medium Risk
733,38,25,  $183.00  ,10,-1,0,4,10,45,Medium Risk
734,38,25,  $105.00  ,10,-1,0,3,20,55,Medium Risk
735,52,35,  $109.00  ,10,-1,0,3,20,65,Medium Risk
736,33,25,  $376.00  ,10,-1,0,3,20,55,Medium Risk
737,31,25,  $-7.00  ,0,-1,0,2,20,45,Medium Risk
738,55,35,  $-    ,#VALUE!,-1,0,3,20,#VALUE!,
739,32,25,  $143.00  ,10,-1,0,3,20,55,Medium Risk
740,59,35,  $550.00  ,25,-1,0,2,20,80,Low Risk
741,52,35,  $162.00  ,10,-1,0,2,20,65,Medium Risk
742,37,25,  $115.00  ,10,-1,0,3,20,55,Medium Risk
743,40,25,  $512.00  ,25,-1,0,2,20,70,Medium Risk
744,35,25,  $807.00  ,25,-1,0,2,20,70,Medium Risk
745,32,25,  $248.00  ,10,-1,0,5,10,45,Medium Risk
746,55,35,"  $1,211.00  ",25,-1,0,3,20,80,Low Risk
747,32,25,  $7.00  ,10,-1,0,2,20,55,Medium Risk
748,47,35,  $281.00  ,10,-1,0,2,20,65,Medium Risk
749,33,25,  $88.00  ,10,-1,0,2,20,55,Medium Risk
750,44,35,  $32.00  ,10,-1,0,3,20,65,Medium Risk
751,57,35,  $115.00  ,10,-1,0,3,20,65,Medium Risk
752,37,25,  $254.00  ,10,-1,0,2,20,55,Medium Risk
753,33,25,  $144.00  ,10,-1,0,2,20,55,Medium Risk
754,30,25,  $383.00  ,10,-1,0,3,20,55,Medium Risk
755,35,25,  $569.00  ,25,-1,0,2,20,70,Medium Risk
756,45,35,  $-    ,#VALUE!,-1,0,3,20,#VALUE!,
757,27,25,"  $3,754.00  ",35,-1,0,3,20,80,Low Risk
758,31,25,"  $6,920.00  ",35,-1,0,3,20,80,Low Risk
759,50,35,  $307.00  ,10,-1,0,7,10,55,Medium Risk
760,42,35,  $-421.00  ,0,-1,0,5,10,45,Medium Risk
761,38,25,  $60.00  ,10,-1,0,3,20,55,Medium Risk
762,44,35,  $67.00  ,10,-1,0,2,20,65,Medium Risk
763,43,35,  $402.00  ,10,-1,0,3,20,65,Medium Risk
764,51,35,  $800.00  ,25,-1,0,2,20,80,Low Risk
765,37,25,  $239.00  ,10,-1,0,3,20,55,Medium Risk
766,32,25,  $421.00  ,10,-1,0,2,20,55,Medium Risk
767,51,35,  $161.00  ,10,-1,0,2,20,65,Medium Risk
768,38,25,  $289.00  ,10,-1,0,3,20,55,Medium Risk
769,47,35,  $110.00  ,10,-1,0,3,20,65,Medium Risk
770,44,35,  $245.00  ,10,-1,0,3,20,65,Medium Risk
771,34,25,  $-    ,#VALUE!,-1,0,3,20,#VALUE!,
772,46,35,  $156.00  ,10,-1,0,3,20,65,Medium Risk
773,33,25,  $-    ,#VALUE!,-1,0,4,10,#VALUE!,
774,57,35,  $20.00  ,10,-1,0,2,20,65,Medium Risk
775,38,25,  $92.00  ,10,-1,0,3,20,55,Medium Risk
776,43,35,  $89.00  ,10,-1,0,2,20,65,Medium Risk
777,29,25,  $166.00  ,10,-1,0,3,20,55,Medium Risk
778,40,25,  $103.00  ,10,-1,0,4,10,45,Medium Risk
779,39,25,  $-454.00  ,0,-1,0,2,20,45,Medium Risk
780,28,25,  $445.00  ,10,-1,0,2,20,55,Medium Risk
781,42,35,  $4.00  ,10,-1,0,8,10,55,Medium Risk
782,38,25,"  $1,001.00  ",25,-1,0,4,10,60,Medium Risk
783,50,35,  $-69.00  ,0,-1,0,3,20,55,Medium Risk
784,37,25,  $42.00  ,10,-1,0,2,20,55,Medium Risk
785,44,35,"  $1,617.00  ",25,-1,0,2,20,80,Low Risk
786,41,35,  $221.00  ,10,-1,0,2,20,65,Medium Risk
787,42,35,  $210.00  ,10,-1,0,2,20,65,Medium Risk
788,37,25,  $-    ,#VALUE!,-1,0,2,20,#VALUE!,
789,39,25,  $185.00  ,10,-1,0,3,20,55,Medium Risk
790,30,25,  $836.00  ,25,-1,0,1,30,80,Low Risk
791,32,25,  $301.00  ,10,-1,0,2,20,55,Medium Risk
792,55,35,  $503.00  ,25,-1,0,2,20,80,Low Risk
793,30,25,  $407.00  ,10,-1,0,1,30,65,Medium Risk
794,46,35,  $53.00  ,10,-1,0,1,30,75,Low Risk
795,35,25,"  $2,303.00  ",35,-1,0,1,30,90,Low Risk
796,55,35,  $144.00  ,10,-1,0,3,20,65,Medium Risk
797,37,25,  $205.00  ,10,-1,0,1,30,65,Medium Risk
798,42,35,  $305.00  ,10,-1,0,6,10,55,Medium Risk
799,52,35,  $251.00  ,10,-1,0,2,20,65,Medium Risk
800,29,25,  $-    ,#VALUE!,-1,0,4,10,#VALUE!,
801,33,25,  $8.00  ,10,-1,0,1,30,65,Medium Risk
802,55,35,  $139.00  ,10,-1,0,1,30,75,Low Risk
803,33,25,  $184.00  ,10,-1,0,3,20,55,Medium Risk
804,42,35,  $238.00  ,10,-1,0,2,20,65,Medium Risk
805,40,25,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
806,40,25,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
807,39,25,  $222.00  ,10,-1,0,1,30,65,Medium Risk
808,54,35,  $414.00  ,10,-1,0,1,30,75,Low Risk
809,39,25,  $223.00  ,10,-1,0,1,30,65,Medium Risk
810,49,35,  $197.00  ,10,-1,0,1,30,75,Low Risk
